###########################################################
#################### North Europe #########################
###########################################################

north_germanic;Skandinavisk;;;;;;;;;;;;;x

swedish;Svenska;;;;;;;;;;;;;x
swedish_adj;Svenska;;;;;;;;;;;;;x

danish;Dansk;;;;;;;;;;;;;x
danish_adj;Dansk;;;;;;;;;;;;;x

norwegian;Norsk;;;;;;;;;;;;;x
norwegian_adj;Norsk;;;;;;;;;;;;;x

norse;Norrøna;;;;;;;;;;;;;x
norse_adj;Norrøna;;;;;;;;;;;;;x

ugricbaltic;Eestlane;;;;;;;;;;;;;x
ugricbaltic_adj;Eestlane;;;;;;;;;;;;;x

finnish;Suomalainen;;;;;;;;;;;;;x
finnish_adj;Suomalainen;;;;;;;;;;;;;x

finno_ugric;Fenno-Ugric;;;;;;;;;;;;;x
finno_ugric_adj;Fenno-Ugric;;;;;;;;;;;;;x

sami;Sámit;;;;;;;;;;;;;x
sami_adj;Sámit;;;;;;;;;;;;;x

komi;Komijas;;;;;;;;;;;;;x
komi_adj;Komijas;;;;;;;;;;;;;x

khanty;Ostyaki;;;;;;;;;;;;;x
khanty_adj;Ostyaki;;;;;;;;;;;;;x

samoyed;Neney Neneche;;;;;;;;;;;;;x
samoyed_adj;Neney Neneche;;;;;;;;;;;;;x

mordvin;Mordva;;;;;;;;;;;;;x
mordvin_adj;Mordva;;;;;;;;;;;;;x

meshchera;Meshchyora;;;;;;;;;;;;;x
meshchera_adj;Meshchyora;;;;;;;;;;;;;x

###########################################################
#################### West Europe ##########################
###########################################################

english;Englisc;;;;;;;;;;;;;x
english_adj;Englisc;;;;;;;;;;;;;x

saxon;Ænglisc;;;;;;;;;;;;;x
saxon_adj;Ænglisc;;;;;;;;;;;;;x

scottish;Albannaich;;;;;;;;;;;;;x
scottish_adj;Albannaich;;;;;;;;;;;;;x

pictish;Pict;;;;;;;;;;;;;x
pictish_adj;Pict;;;;;;;;;;;;;x

german;Deutsche;;;;;;;;;;;;;x
german_adj;Deutsche;;;;;;;;;;;;;x

frankish;Français;;;;;;;;;;;;;x
frankish_adj;Français;;;;;;;;;;;;;x

old_frankish;Franc;;;;;;;;;;;;;x
old_frankish_adj;Franc;;;;;;;;;;;;;x

lombard;Langobard;;;;;;;;;;;;;x
lombard_adj;Langobard;;;;;;;;;;;;;x

pommeranian;Pòmòrsczi;;;;;;;;;;;;;x
pommeranian_adj;Pòmòrsczi;;;;;;;;;;;;;x

bohemian;Cešský;;;;;;;;;;;;;x
bohemian;Cešský;;;;;;;;;;;;;x

polish;Polski;;;;;;;;;;;;;x
polish_adj;Polski;;;;;;;;;;;;;x

slovieni;Slovénsko;;;;;;;;;;;;;x
slovieni_adj;Slovénsko;;;;;;;;;;;;;x


###########################################################
#################### East Europe ##########################
###########################################################

russian;Rusi;;;;;;;;;;;;;x
russian_adj;Rusi;;;;;;;;;;;;;x

khazar;Xazar;;;;;;;;;;;;;x
khazar_adj;Xazar;;;;;;;;;;;;;x


altaic;Altaylar;;;;;;;;;;;;;x
altaic_adj;Altaylar;;;;;;;;;;;;;x

lithuanian;Latviešu;;;;;;;;;;;;;x
lithuanian_adj;Latviešu;;;;;;;;;;;;;x


###########################################################
#################### South Europe #########################
###########################################################

latin;Latinus;;;;;;;;;;;;;x
latin_adj;Latinus;;;;;;;;;;;;;x

italian;Italiano;;;;;;;;;;;;;x
italian_adj;Italiano;;;;;;;;;;;;;x

portuguese;Português;;;;;;;;;;;;;x
portuguese_adj;Português;;;;;;;;;;;;;x

greek;Éllinas;;;;;;;;;;;;;x
greek_adj;Éllinas;;;;;;;;;;;;;x

serbian;Srbin;;;;;;;;;;;;;x
serbian_adj;Srbin;;;;;;;;;;;;;x

bulgarian;Bulgarin;;;;;;;;;;;;;x
bulgarian_adj;Bulgarin;;;;;;;;;;;;;x


###########################################################
#################### Middle East ##########################
###########################################################

arabic;Eurbaa;;;;;;;;;;;;;x

###########################################################
####################### Asia ##############################
###########################################################

###########################################################
################### West Africa ###########################
###########################################################

west_african;Tilijii Fatafiengo;;;;;;;;;;;;;x

manden;Mandé;;;;;;;;;;;;;x

soninke;Soninke;;;;;;;;;;;;;x

songhay;Songhai;;;;;;;;;;;;;x

###########################################################
################### East Africa ###########################
###########################################################



###########################################################
################ Central Africa ###########################
###########################################################

central_african;Afirka ta Tsakiya;;;;;;;;;;;;;x

zaghawa;Beri;;;;;;;;;;;;;x
zaghawa_adj;Beri;;;;;;;;;;;;;x

hausa;Hausa;;;;;;;;;;;;;x
hausa_adj;Hausawa;;;;;;;;;;;;;x

kanuri;Kanouri;;;;;;;;;;;;;x
kanuri_adj;Kanouri;;;;;;;;;;;;;x


