
###########################################################
################### West Slavic ###########################
###########################################################
############## West Slavic is Polish ######################

emperor_west_slavic;Cesarz;;;;;;;;;;;;;x
emperor_female_west_slavic;Cesarzowa;;;;;;;;;;;;;x
king_west_slavic;Król;;;;;;;;;;;;;x
king_female_west_slavic;Królowa;;;;;;;;;;;;;x
title_prince_west_slavic;Ksiaze;;;;;;;;;;;;;x
title_prince_female_west_slavic;Ksiezniczka;;;;;;;;;;;;;x
duke_west_slavic;Ksiaze;;;;;;;;;;;;;x
duke_female_west_slavic;Ksiezna;;;;;;;;;;;;;x
count_west_slavic;Hrabia;;;;;;;;;;;;;x
count_female_west_slavic;Hrabina;;;;;;;;;;;;;x
baron_west_slavic;Kasztelan;;;;;;;;;;;;;x
baron_female_west_slavic;Kasztelanka;;;;;;;;;;;;;x
city_baron_west_slavic;Burmistrz;;;;;;;;;;;;;x

empire_west_slavic;Cesarstwo;;;;;;;;;;;;;x
kingdom_west_slavic;Królestwo;;;;;;;;;;;;;x
duchy_west_slavic;Ksiestwo;;;;;;;;;;;;;x
county_west_slavic;Hrabstwo;;;;;;;;;;;;;x
barony_west_slavic;Kasztelania;;;;;;;;;;;;;x
city_barony_west_slavic;Miasto;;;;;;;;;;;;;x

empire_of_west_slavic;Cesarstwo;;;;;;;;;;;;;x
kingdom_of_west_slavic;Królestwo;;;;;;;;;;;;;x
duchy_of_west_slavic;Ksiestwo;;;;;;;;;;;;;x
county_of_west_slavic;Hrabstwo;;;;;;;;;;;;;x
barony_of_west_slavic;Kasztelania;;;;;;;;;;;;;x
city_barony_of_west_slavic;Miasto;;;;;;;;;;;;;x

tribal_king_west_slavic;Król;;;;;;;;;;;;;x
tribal_king_female_west_slavic;Królowa;;;;;;;;;;;;;x
tribal_duke_west_slavic;Wysoki Wódz;;;;;;;;;;;;;x
tribal_duke_female_west_slavic;Wysoki Szefowa;;;;;;;;;;;;;x
tribal_count_west_slavic;Wódz;;;;;;;;;;;;;x
tribal_count_female_west_slavic;Szefowa;;;;;;;;;;;;;x

tribal_kingdom_west_slavic;Królestwo;;;;;;;;;;;;;x
tribal_duchy_west_slavic;Wysoki Wódzostwo;;;;;;;;;;;;;x
tribal_county_west_slavic;Wódzostwo;;;;;;;;;;;;;x
tribal_barony_west_slavic;Plemie;;;;;;;;;;;;;x

tribal_kingdom_of_west_slavic;Królestwo;;;;;;;;;;;;;x
tribal_duchy_of_west_slavic;Wysoki Wódzostwo;;;;;;;;;;;;;x
tribal_county_of_west_slavic;Wódzostwo;;;;;;;;;;;;;x
tribal_barony_of_west_slavic;Plemie;;;;;;;;;;;;;x

job_chancellor_west_slavic;Kanclerz;;;;;;;;;;;;;x
job_marshal_west_slavic;Marszalek;;;;;;;;;;;;;x
job_treasurer_west_slavic;Namiestnik;;;;;;;;;;;;;x
job_spymaster_west_slavic;Mistrz szpiegów;;;;;;;;;;;;;x

POPE_west_slavic;Papiez;;;;;;;;;;;;;x


###########################################
############## Polish #####################
###########################################

emperor_polish;Cesarz;;;;;;;;;;;;;x
emperor_female_polish;Cesarzowa;;;;;;;;;;;;;x
king_polish;Król;;;;;;;;;;;;;x
king_female_polish;Królowa;;;;;;;;;;;;;x
title_prince_polish;Ksiaze;;;;;;;;;;;;;x
title_prince_female_polish;Ksiezniczka;;;;;;;;;;;;;x
duke_polish;Ksiaze;;;;;;;;;;;;;x
duke_female_polish;Ksiezna;;;;;;;;;;;;;x
count_polish;Hrabia;;;;;;;;;;;;;x
count_female_polish;Hrabina;;;;;;;;;;;;;x
baron_polish;Kasztelan;;;;;;;;;;;;;x
baron_female_polish;Kasztelanka;;;;;;;;;;;;;x
city_baron_polish;Burmistrz;;;;;;;;;;;;;x

empire_polish;Cesarstwo;;;;;;;;;;;;;x
kingdom_polish;Królestwo;;;;;;;;;;;;;x
duchy_polish;Ksiestwo;;;;;;;;;;;;;x
county_polish;Hrabstwo;;;;;;;;;;;;;x
barony_polish;Kasztelania;;;;;;;;;;;;;x
city_barony_polish;Miasto;;;;;;;;;;;;;x

empire_of_polish;Cesarstwo;;;;;;;;;;;;;x
kingdom_of_polish;Królestwo;;;;;;;;;;;;;x
duchy_of_polish;Ksiestwo;;;;;;;;;;;;;x
county_of_polish;Hrabstwo;;;;;;;;;;;;;x
barony_of_polish;Kasztelania;;;;;;;;;;;;;x
city_barony_of_polish;Miasto;;;;;;;;;;;;;x

tribal_king_polish;Król;;;;;;;;;;;;;x
tribal_king_female_polish;Królowa;;;;;;;;;;;;;x
tribal_duke_polish;Wysoki Wódz;;;;;;;;;;;;;x
tribal_duke_female_polish;Wysoki Szefowa;;;;;;;;;;;;;x
tribal_count_polish;Wódz;;;;;;;;;;;;;x
tribal_count_female_polish;Szefowa;;;;;;;;;;;;;x

tribal_kingdom_polish;Królestwo;;;;;;;;;;;;;x
tribal_duchy_polish;Wysoki Wódzostwo;;;;;;;;;;;;;x
tribal_county_polish;Wódzostwo;;;;;;;;;;;;;x
tribal_barony_polish;Plemie;;;;;;;;;;;;;x
tribe_polish;Opole;Opole;Opole;;Opole;;;;;;;;;x

tribal_kingdom_of_polish;Królestwo;;;;;;;;;;;;;x
tribal_duchy_of_polish;Wysoki Wódzostwo;;;;;;;;;;;;;x
tribal_county_of_polish;Wódzostwo;;;;;;;;;;;;;x
tribal_barony_of_polish;Plemie;;;;;;;;;;;;;x
tribe_of_polish;Opole;Opole;Opole;;Opole;;;;;;;;;x

tribal_title_champion_polish;Gardzina;Gardzina;Gardzina;;Gardzina;;;;;;;;;x
tribal_title_commander_polish;Starszy Druzynnik;Starszy Druzynnik;Starszy Druzynnik;;Starszy Druzynnik;;;;;;;;;x
tribal_title_court_physician_polish;Komorny Medyk;Komorny Medyk;Komorny Medyk;;Komorny Medyk;;;;;;;;;x
tribal_title_master_of_horse_polish;Masztalerz;Masztalerz;Masztalerz;;Masztalerz;;;;;;;;;x
tribal_title_seneschal_polish;Domarad;Domarad;Domarad;;Domarad;;;;;;;;;x
tribal_title_venerable_elder_female_polish;Czcigodna Starucha;Czcigodna Starucha;Czcigodna Starucha;;Czcigodna Starucha;;;;;;;;;x
tribal_title_venerable_elder_polish;Czcigodny Staruch;Czcigodny Staruch;Czcigodny Staruch;;Czcigodny Staruch;;;;;;;;;x

