###########################################################
################### East Slavic ###########################
###########################################################

e_russian_empire;Rusi Imperiya;;;;;;;;;;;;;x
e_russian_empire_adj;Rusi;;;;;;;;;;;;;x

e_russia;Rusi Tsarstvo;;;;;;;;;;;;;x
e_russia_adj;Rusi;;;;;;;;;;;;;x

d_kiev;Kyjevu;;;;;;;;;;;;;x
c_kiev;Kyjevu;;;;;;;;;;;;;x

create_russian_empire_desc;Holding the Tsardom of Rus is not enough – some are starting to think that 'the Empire of Russia' has a better ring to it...;Détenir l'empire des Rus' ne suffit pas – certains commencent à penser que « l'Empire de Russie » est mieux...;"Es reicht nicht aus, das Reich der Rus zu halten. Einige beginnen zu glauben, dass ""Russland"" einen besseren Klang hat ...";;"Mantener el Imperio de la Rus no parece suficiente y algunos empiezan a pensar que ""Imperio de Rusia"" sonaría mejor…";;;;;;;;;;;;;x

###########################################################
############### Central Germanic ##########################
###########################################################

e_hre;Heiliges Römisches Reich;;;;;;;;;;;;;x


###########################################################
################### Iberian ###############################
###########################################################

k_portugal;Portugal;;;;;;;;;;;;;x

###########################################################
##################### Celtic ##############################
###########################################################

k_scotland;Alba;;;;;;;;;;;;;x
k_scotland_adj;Albann;;;;;;;;;;;;;x

k_ireland;Éire;;;;;;;;;;;;;x
k_ireland_adj;Éireann;;;;;;;;;;;;;x

###########################################################
##################### English #############################
###########################################################

k_england;Ængland;;;;;;;;;;;;;x
k_england_adj;Ænglisc;;;;;;;;;;;;;x

###########################################################
################ North Germanic ###########################
###########################################################

e_scandinavia;Norrœnland;;;;;;;;;;;;;x
e_scandinavia_adj;Norrøn;;;;;;;;;;;;;x

k_norway;Noreg;;;;;;;;;;;;;x
k_norway_adj;Norsk;;;;;;;;;;;;;x

k_denmark;Danmark;;;;;;;;;;;;;x
k_denmark_adj;Dansk;;;;;;;;;;;;;x

k_sweden;Sverige;;;;;;;;;;;;;x
k_sweden_adj;Svensk;;;;;;;;;;;;;x

###########################################################
################ West Germanic	###########################
###########################################################

k_england;Ænglaland;;;;;;;;;;;;;x
k_england_adj;Ænglish;;;;;;;;;;;;;x

###########################################################
##################### Baltic ##############################
###########################################################

k_lithuania;Latvija;;;;;;;;;;;;;x
k_lithuania_adj;Lietuviu;;;;;;;;;;;;;x

d_lithuania;Latvija;;;;;;;;;;;;;x

###########################################################
################## Finno-Ugric ############################
###########################################################

k_finland;Finnland;;;;;;;;;;;;;x

k_estonia;Eesti;;;;;;;;;;;;;x
d_esthonia;Eesti;;;;;;;;;;;;;x

###########################################################
################## South Slavic ###########################
###########################################################

k_serbia;Srbija;;;;;;;;;;;;;x
k_serbia_adj;Srpski;;;;;;;;;;;;;x

k_croatia;Hrvatska;;;;;;;;;;;;;x

e_bulgaria;Balgarija;;;;;;;;;;;;;x
k_bulgaria;Balgarija;;;;;;;;;;;;;x

###########################################################
################### West Slavic ###########################
###########################################################

e_wendish_empire;Zachód-Slowianska;;;;;;;;;;;;;x
e_wendish_empire_adj;Zachód Slowianska;;;;;;;;;;;;;x

k_poland;Polska;;;;;;;;;;;;;x
d_greater_poland;Wielkopolska;;;;;;;;;;;;;x
d_kuyavia;Kujawy;;;;;;;;;;;;;x
d_lesser_poland;Malopolska;;;;;;;;;;;;;x

k_bohemia;Ceské;;;;;;;;;;;;;x
d_bohemia;Ceské;;;;;;;;;;;;;x

k_moravia;Velká Morava;;;;;;;;;;;;;x

k_pommerania;Pòmòrskô;;;;;;;;;;;;;x
k_pommerania_adj;Pòmòrsczi;;;;;;;;;;;;;x

d_pommerania;Pòmòrskô;;;;;;;;;;;;;x
d_pommerania_adj;Pòmòrsczi;;;;;;;;;;;;;x
