
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#CODE;ENGLISH;;;;;;;;;;;;;x

###########################################################
################### West Slavic ###########################
###########################################################
############## West Slavic is Polish ######################

polish;Polski;;;;;;;;;;;;;x
k_poland;Polska;;;;;;;;;;;;;x
k_bohemia;Czech;;;;;;;;;;;;;x
e_wendish_empire;Zachód-Slowianska;;;;;;;;;;;;;x
e_wendish_empire_adj;Zachód Slowianska;;;;;;;;;;;;;x

kingdom_of_west_slavic;Království;;;;;;;;;;;;;x

emperor_west_slavic;Cesarz;;;;;;;;;;;;;x
emperor_female_west_slavic;Cesarzowa;;;;;;;;;;;;;x
king_west_slavic;Król;;;;;;;;;;;;;x
king_female_west_slavic;Królowa;;;;;;;;;;;;;x
title_prince_west_slavic;Ksiaze;;;;;;;;;;;;;x
title_prince_female_west_slavic;Ksiezniczka;;;;;;;;;;;;;x
duke_west_slavic;Ksiaze;;;;;;;;;;;;;x
duke_female_west_slavic;Ksiezna;;;;;;;;;;;;;x
count_west_slavic;Hrabia;;;;;;;;;;;;;x
count_female_west_slavic;Hrabina;;;;;;;;;;;;;x
baron_west_slavic;Kasztelan;;;;;;;;;;;;;x
baron_female_west_slavic;Kasztelanka;;;;;;;;;;;;;x
city_baron_west_slavic;Burmistrz;;;;;;;;;;;;;x

empire_of_west_slavic;Cesarstwo;;;;;;;;;;;;;x
kingdom_of_west_slavic;Królestwo;;;;;;;;;;;;;x
duchy_of_west_slavic;Ksiestwo;;;;;;;;;;;;;x
county_of_west_slavic;Hrabstwo;;;;;;;;;;;;;x
barony_of_west_slavic;Kasztelania;;;;;;;;;;;;;x
city_barony_of_west_slavic;Miasto;;;;;;;;;;;;;x

tribal_king_west_slavic;Król;;;;;;;;;;;;;x
tribal_king_female_west_slavic;Królowa;;;;;;;;;;;;;x
tribal_duke_west_slavic;Wysoki Wódz;;;;;;;;;;;;;x
tribal_duke_female_west_slavic;Wysoki Szefowa;;;;;;;;;;;;;x
tribal_count_west_slavic;Wódz;;;;;;;;;;;;;x
tribal_count_female_west_slavic;Szefowa;;;;;;;;;;;;;x

tribal_kingdom_west_slavic;Królestwo;;;;;;;;;;;;;x
tribal_duchy_west_slavic;Wysoki Wódzostwo;;;;;;;;;;;;;x
tribal_county_west_slavic;Wódzostwo;;;;;;;;;;;;;x
tribal_barony_west_slavic;Plemie;;;;;;;;;;;;;x

tribal_kingdom_of_west_slavic;Królestwo;;;;;;;;;;;;;x
tribal_duchy_of_west_slavic;Wysoki Wódzostwo;;;;;;;;;;;;;x
tribal_county_of_west_slavic;Wódzostwo;;;;;;;;;;;;;x
tribal_barony_of_west_slavic;Plemie;;;;;;;;;;;;;x

job_chancellor_west_slavic;Kanclerz;;;;;;;;;;;;;x
job_marshal_west_slavic;Marszalek;;;;;;;;;;;;;x
job_treasurer_west_slavic;Namiestnik;;;;;;;;;;;;;x
job_spymaster_west_slavic;Mistrz szpiegów;;;;;;;;;;;;;x

POPE_west_slavic;Papiez;;;;;;;;;;;;;x


###########################################
############## Bohemian ###################
###########################################

emperor_bohemian;Císar;;;;;;;;;;;;;x
emperor_female_bohemian;Císarovna;;;;;;;;;;;;;x
king_bohemian;Král;;;;;;;;;;;;;x
king_female_bohemian;Královna;;;;;;;;;;;;;x
duke_bohemian;Vévoda;;;;;;;;;;;;;x
duke_female_bohemian;Vévodkyne;;;;;;;;;;;;;x
count_bohemian;Hrabe;;;;;;;;;;;;;x
count_female_bohemian;Hrabenka;;;;;;;;;;;;;x
baron_bohemian;Baron;;;;;;;;;;;;;x
baron_female_bohemian;Baronka;;;;;;;;;;;;;x

tribal_count_bohemian;Vudce;;;;;;;;;;;;;x

POPE_bohemian;Papež;;;;;;;;;;;;;x

###########################################################
################### East Slavic ###########################
###########################################################
############### East Slavic is Russian ####################

e_russian_empire;Rusi Imperiya;;;;;;;;;;;;;x
e_russia;Rusi Tsarstvo;;;;;;;;;;;;;x
d_kiev;Kyjevu;;;;;;;;;;;;;x
c_kiev;Kyjevu;;;;;;;;;;;;;x
create_russian_empire_desc;Holding the Tsardom of Rus is not enough – some are starting to think that 'the Empire of Russia' has a better ring to it...;Détenir l'empire des Rus' ne suffit pas – certains commencent à penser que « l'Empire de Russie » est mieux...;"Es reicht nicht aus, das Reich der Rus zu halten. Einige beginnen zu glauben, dass ""Russland"" einen besseren Klang hat ...";;"Mantener el Imperio de la Rus no parece suficiente y algunos empiezan a pensar que ""Imperio de Rusia"" sonaría mejor…";;;;;;;;;;;;;x
russian;Rusi;;;;;;;;;;;;;x


empire_east_slavic;Tsardom;;;;;;;;;;;;;x
empire_of_east_slavic;Tsardom;;;;;;;;;;;;;x
kingdom_east_slavic;Velikoye Knyazhestvo;;;;;;;;;;;;;x
kingdom_of_east_slavic;Velikoye Knyazhestvo;;;;;;;;;;;;;x
duchy_east_slavic;Knyazhestvo;;;;;;;;;;;;;x
duchy_of_east_slavic;Knyazhestvo;;;;;;;;;;;;;x
county_east_slavic;Udel'noye Knyazhestvo;;;;;;;;;;;;;x
county_of_east_slavic;Udel'noye Knyazhestvo;;;;;;;;;;;;;x
baron_east_slavic;Votchinnik;;;;;;;;;;;;;x
baron_female_east_slavic;Votchinnitsa;;;;;;;;;;;;;x
barony_east_slavic;Votchina;;;;;;;;;;;;;x
barony_of_east_slavic;Votchina;;;;;;;;;;;;;x


council_east_slavic;Duma;;;;;;;;;;;;;x
job_chancellor_east_slavic;Kantsler;;;;;;;;;;;;;x
job_marshal_east_slavic;Druzhinnik;;;;;;;;;;;;;x
job_treasurer_east_slavic;Kaznachey;;;;;;;;;;;;;x
job_spymaster_east_slavic;Master Shpionov;;;;;;;;;;;;;x

RETINUE_OF_east_slavic;Druzhina of $CHARACTER$;;;;;;;;;;;;;x


emperor_east_slavic;Tsar';;;;;;;;;;;;;x
emperor_female_east_slavic;Tsaritsa;;;;;;;;;;;;;x
king_east_slavic;Velikiy Knyaz';;;;;;;;;;;;;x
king_female_east_slavic;Velikaya Knyaginya;;;;;;;;;;;;;x
duke_east_slavic;Knyaz';;;;;;;;;;;;;x
duke_female_east_slavic;Knyaginya;;;;;;;;;;;;;x
count_east_slavic;Udel'niy Knyaz';;;;;;;;;;;;;x
count_female_east_slavic;Udel'naya Knyaginya;;;;;;;;;;;;;x
baron_east_slavic;Votchinnik;;;;;;;;;;;;;x
baron_female_east_slavic;Votchinnitsa;;;;;;;;;;;;;x


emperor_title_prince_east_slavic;Tsarevich;;;;;;;;;;;;;x
emperor_title_prince_female_east_slavic;Tsarevna;;;;;;;;;;;;;x
king_title_prince_east_slavic;Knyazhich;;;;;;;;;;;;;x
king_title_prince_female_east_slavic;Knyazhna;;;;;;;;;;;;;x
duke_title_prince_east_slavic;Knyazhich;;;;;;;;;;;;;x
duke_title_prince_female_east_slavic;Knyazhna;;;;;;;;;;;;;x
count_title_prince_east_slavic;Knyazhich;;;;;;;;;;;;;x
count_title_prince_female_east_slavic;Knyazhna;;;;;;;;;;;;;x
title_prince_east_slavic;Prints;;;;;;;;;;;;;x
title_prince_female_east_slavic;Printsessa;;;;;;;;;;;;;x


vice_royalty_king_east_slavic;Namestnik;;;;;;;;;;;;;x
vice_royalty_king_female_east_slavic;Namestnitsa;;;;;;;;;;;;;x
vice_royalty_kingdom_east_slavic;Namestnichestvo;;;;;;;;;;;;;x
vice_royalty_kingdom_of_east_slavic;Namestnichestvo;;;;;;;;;;;;;x

vice_royalty_duke_east_slavic;Knyaz Namestniks;;;;;;;;;;;;;x
vice_royalty_duke_female_east_slavic;Knyaginya Namestnitsa;;;;;;;;;;;;;x
vice_royalty_duchy_east_slavic;Namestnichestvo Knyazhestvo;;;;;;;;;;;;;x
vice_royalty_duchy_of_east_slavic;Namestnichestvo Knyazhestvo;;;;;;;;;;;;;x

family_palace_baron_east_slavic;Boyarin;;;;;;;;;;;;;x
family_palace_baron_female_east_slavic;Boyarynya;;;;;;;;;;;;;x

city_emperor_east_slavic;Imperatorskiy Posádnik;;;;;;;;;;;;;x
city_emperor_female_east_slavic;Imperatorskaya Posádnaya;;;;;;;;;;;;;x
city_empire_east_slavic;Respublika Imperiya;;;;;;;;;;;;;x
city_empire_of_east_slavic;Respublika Imperiya;;;;;;;;;;;;;x

