
###########################################################
################## South Slavic ###########################
###########################################################
######### South Slavic is everyone but Bulgarian ##########

emperor_south_slavic;Tzar;;;;;;;;;;;;;x
emperor_female_south_slavic;Tzaritza;;;;;;;;;;;;;x
king_south_slavic;Kralj;;;;;;;;;;;;;x
king_female_south_slavic;Kraljica;;;;;;;;;;;;;x
title_prince_south_slavic;Princ;;;;;;;;;;;;;x
title_prince_female_south_slavic;Princeza;;;;;;;;;;;;;x
duke_south_slavic;Zupan;;;;;;;;;;;;;x
count_south_slavic;Grof;;;;;;;;;;;;;x

tribal_king_south_slavic;Knez;;;;;;;;;;;;;x
tribal_king_female_south_slavic;Kneginja;;;;;;;;;;;;;x
tribal_duke_south_slavic;Veliki Zupan;;;;;;;;;;;;;x
tribal_duke_female_south_slavic;Kneginja;;;;;;;;;;;;;x
tribal_count_south_slavic;Zupan;;;;;;;;;;;;;x

POPE_south_slavic;Papa;;;;;;;;;;;;;x

###########################################################
################## Bulgarian ##############################
###########################################################
###########################################################

emperor_bulgarian;Tsar;Tsar;Tsar;;Tsar;;;;;;;;;x
emperor_female_bulgarian;Tsaritsa;Tsaritsa;Tsaritsa;;Tsaritsa;;;;;;;;;x
emperor_title_ruler_consort_bulgarian;Tsar;Tsar;Tsar;;Tsar;;;;;;;;;x
emperor_title_ruler_consort_female_bulgarian;Tsaritsa;Tsaritsa;Tsaritsa;;Tsaritsa;;;;;;;;;x

king_bulgarian;Tsar;Tsar;Tsar;;Tsar;;;;;;;;;x
king_female_bulgarian;Tsaritsa;Tsaritsa;Tsaritsa;;Tsaritsa;;;;;;;;;x
king_title_ruler_consort_bulgarian;Tsar;Tsar;Tsar;;Tsar;;;;;;;;;x
king_title_ruler_consort_female_bulgarian;Tsaritsa;Tsaritsa;Tsaritsa;;Tsaritsa;;;;;;;;;x
kingdom_of_bulgarian;Tsarstvo na;Tsarstvo na;Tsarstvo na;;Tsarstvo na;;;;;;;;;x

